h0045f665gfc9fg46c7gba64g25daae747ae0,奥术时刻,,
h0045f665gfc9fg46c7gba64g25daae747ae2,当你造成状态时，获得<LSTag Type="Status" Tooltip="MAG_GISH_ARCANE_SYNERGY">奥术协同</LSTag>持续2轮。,,
h004610a2gdddcg4a1agbef0g42233541ca8e,对路径上的所有目标造成[1] [2].,,
h00469377g4429g47bcgb9f4gb7b81e68e27d,白金旋风攻击,,
h00471077ge968g4a06ga6a2g69d6d241291f,武器攻击在接下来的[2]回合内额外造成[1]点伤害,,
h00496d6egb35ag4b3egbd1eg9d24bf6fc1bd,心灵残响,,
h004ae35dg6a3dg4a11g84f5g37e58797ce0f,"唤起大量亡魂为佛耶戈作战。他们获得加速效果，但对所有伤害易伤，同时两回合后消散。
   “我一日不得圆满，亡魂便一日不得安宁！”",,
h004aea86g4d9fg42a1g9a7bga702bc079bfa,天咒,,
h004b0020gf7d1g4f69g8eabg5bf0f158f2f4,神术“安息之所”,,
h004b2ecfg7baag4f8cg87afgb34aec920ebd,创造5枚神力爆炸飞镖，每枚造成8d8+1力场伤害和4d6火焰伤害,,
h004d7f42g80cfg49c9g8527g966a4f21e77b,起初几乎听不到的低语，在你的脑海中变得越来越响亮、越来越清晰。当你周围的世界逐渐消失，只剩下一本皮面装订的书时，你感觉到了它的存在。当你的目光掠过封面上的字时，一股寒意笼罩着你--<i>亡者之书</i>。书页打开，向你揭示其中的秘密...,,
h004f5b28g1615g445fg94fcgc63f0b8082d4,解封懦夫之刃,,
h004fe968g15c7g4008ga2fegeec23b28c462,召唤马库斯，至上真神教派中忠实的黑暗圣骑士，他的死灵力量和坚定的忠诚将加会壮大你队伍的力量，并在你的敌人中播 下恐怖。,,
h0050ba07g7de8g4cdeg802fge22db220d045,破败王剑将根据目标最大生命值造成额外伤害。“我将荼毒世间，一切都难逃厄运”,,
h0050e383g9b53g4573g9620gcc109e7a3803,你跳起并降落在目标位置，对效果区域内的敌人造成伤害,,
h00516affg96a4g4f57gab16g724125670619,每一次长休，都会在你的库存中重新储存6个可投掷炸药和小玩意 它们会在下一个长休时消失,,
h0051eab0gcdaag47cfga78ag51795f37c922,远程法杖,,
h0054436fge64ag4b7dga7f1gcc6aa5b98544,黑色内裤搭配野蛮人上衣 1B,,
h0055dd70gbe43g4fd0gb0f2gb801c1ab36a8,龙族精粹：毒素,,
h0057f05egbc8bg436egbd86gf7875af482ee,黑色板甲手套。 包含男性和女性人类、精灵、提夫林、强壮体型、半兽人、龙裔、吉斯洋基人、矮人、半身人和侏儒的视觉效果。,,
h0058cd0fgcaceg4dbag93feg6afc31c6c367,施法者熟练项,,
h00593f33g9c34g42a2gab7cg1fdd9de1591e,你可以使用你的神秘斗篷特性的次数等于你的熟练加值，每个短休一次。,,
h005aaf15g66e0g4869g823cgf30e445c5eba,将元气集中到一个威力巨大的爆炸球中，然后向前发射。爆炸的威力巨大，能将敌人击退。,,
h005e7d40g4e3ag4456g4ac3gf2873be343c6,翡翠 2,,
h005ed78dg8a0cg4de5ga2eegf600d3703fdf,血脉传承,,
h006365dcg7156g4f5egbf46gdfa2b942dcf9,恐怖力量：寒冷,,
h006556cegaef0g40bcgb2dbgcab3a5adce35,你的鹰身女妖形态有[1]点生命值，不会增加。,,
h00669433gc9a5g464dga345g4ecdd109f023,学徒射线,,
h0066b443g1ff2g4df2g8715g3080bcffed31,犬类舰队炮塔,,
h0066cb1cg6fa3g4579g8bafge162dc24f6f1,符文雕刻： 马友夫强酸箭,,
h0068af55g0ad9g40dcga5c9gd02c58041783,荒地护腕,,
h006acdd1gc913g4078gb631g0495f30b62f9,效果：1d6+1穿刺伤害，动作解锁：穿刺射击，额外动作解锁：移动射击,,
h006b870fg8f8bg4d8bg8263g7392579d059a,你已升格为真龙，获得了真龙形态和力量,,
h006cafc6gb0b3g45b6g92d8gac6c960c8ffb,添加亡灵杀手十字弓,,
h006cdbccgb99dg41dag88c8gaa169f365660,格拉兹特之戒,,
h006d04a5gfad2g462fgbfb2ga24e7312b642,下次发动圣灵或圣环效果提高,,
h006e7419g1fa9g4846g99e9gd69f2998bf2d,和平守护者,,
h006e9aceg51aag4161gac45gd602decdb47c,界王拳 x2,,
h006fe2a4g9703g4b70gac57g458582efe24e,通过魔法洞悉，怪物杀手可以绕过生物的防御,,
h007007fbg6d51g4e85gad83gd691b765c,使用魔咒 与阿斯代伦成为恋人关系！【警告】这会跳过浪漫剧情直接成为恋人关系。,,
h00702df1g1c91g4d98gb6e6g22ca02464539,子弹时间，冻结你周围的时间。,,
h0070cc7bg1ea3g4e14gbb1fgbcbb81e98933,死者交谈,,
h0071615fg3c38g44fbg89c1gbe4bb863a8e6,★A系列：丰富天蓝色,,
h0074a7e1gc862g40cbg82b0g9df0d27e4968,唐老鸭,,
h00756f74g13a2g419egb13agab72d61fbd2b,轻盾,,
h0075747cgb462g4812g9058g3ede489cd4d8,冬之尖牙,,
h007726b6g5b34g4cf8g8f9dg7b2b3e5f1937,泰坦之靴,,
h00796ec5gb2e0g4f3fgad7dg733fbfafc86f,原力跳跃,,
h007a5cb8g5508g4c94gb2c5gfc7ab92546e9,奇迹魔法,,
h007a849dgaf7fg4262gb41agc520df5a47ad,熔甲,,
h007b4b18g7d08g4c6dg9adcg0e6fac39bc1c,龙类魔宠,,
h007b8ecbg6965g47afgb2b3g1c92e54b1c8a,★ T系列：玛伊莎,,
h007ba077g6dd6g4476g8622gca3311b99f56,给枪械注入闪电色球,,
h007c431aga4adg4bcbgb08eg8cd0967f4df1,克隆,,
h007d592bgb28cg4e33g95afg31d39bb356dc,清算令,,
h007dfd8ag5376g4101g869eg0f2a75b7ed3a,当一个敌对生物用近战攻击未命中你时，反击造成武器伤害+1d8。,,
h00819575g55abg4360g9219g5201015f6c37,地狱护腕,,
h0083d1fcg79b3g42aeg8dadg98a67e9f22aa,深奥之灵,,
h0085f49cgd17eg4f2fga718g4761bef70122,解锁法术：荆棘冰雹,,
h008bbda6g992ag4e59g88d5gbaf651e5d05f,牛头人无视觉(Visionless),,
h008c2ccfg47edg4ba9gbeefg69fd5d97ac5c,当对具有<LSTag Type="Status" Tooltip="BLEEDING">流血</LSTag>或<LSTag Type="Status" Tooltip="Rending_Wound">致命伤口</LSTag>状态的敌人发起进攻时，获得10回合<LSTag Type="Status" Tooltip="Blood_in_the_water">嗜血</LSTag>。,,
h008cabf6gfca4g4884gb3c9gd00e43b5538a,你能增强你回音的狂怒。无论何时你进行<i>攻击</i> <LSTag Tooltip="Action">动作</LSTag>，你都能在回音的位置上进行一次额外的近战攻击。,,
h008d4b23g8045g4c6cgb1eag6125824b678c,强大与力量充盈你的每一丝纤维你获得对所有伤害的抗性，持续2回合,,
h008e80dcgfc7cg438ag80b4g2a65abc38fee,使用篮子装备的颜色对衣服和盔甲进行染色。使用时不会被消耗。,,
h009156a7g7bfcg494cgb2f6g1701bf86ad1a,用于检测你的攻击目标是否在你攻击时正在专注施法 如果是，你将造成额外伤害并获得临时生命值,,
h0091cdf9ga68bg4654g800eg1a4376a8f997,符文： 动力短行,,
h0091f257g4a38g4712g9af5gab74f14907be,怒火火球,,
h009248e2gea11g44f8gb3b9g0c3ba2fefb59,当你专注施放死灵术时受到的伤害不会打断你的专注,,
h009befd9g53feg4009ga29bg98b8d85aa865,源自《马兹提卡：真实世界》,,
h009c6d29g468ag4d13g9c42g7a50ce8d5e7c,性感的白色吸血服 1B,,
h009e56dfg982fg4df6gadecg649edc960019,燃烧之握,,
h009e6384gfc14g471ega429g32754a92de41,便捷Buff：树肤术,,
h009eccfcg8069g4923gb7ffgcb7dd0bab171,心智之力,,
h00a41b20g7fe6g4b6cg98dfg7234e266ebfa,你获得活力光环和群体治疗神言两种法术,,
h00a5dd70gbe43g4fd0gb0f2gb801c1ab36a8,造成额外[1] 伤害。,,
h00a64d4ag1a94g46d6g890dg3567f6e1b4e1,叶状光环,,
h00a6b9f5gd345g4a61g871fg209b83e06084,魔法性地减少目标的密度，大幅减少它的重量 <br><br>生物的<LSTag Tooltip="MovementSpeed">移动速度</LSTag>增加[1]，其<LSTag Type="Spell" Tooltip="Projectile_Jump">跳跃</LSTag>的距离变为正常的两倍，但在<LSTag Tooltip="Strength">力量</LSTag><LSTag Tooltip="AbilityCheck">检定</LSTag>和<LSTag Tooltip="SavingThrow">豁免</LSTag>上具有<LSTag Tooltip="Disadvantage">劣势</LSTag>,,
h00a7b42egb9ffg4e69ga3dagcdc5e6822426,月海辫子,,
h00a7e42fg0a8fg4771g9b9fg41f96dbdde7d,一个被魔法强化的箱子，使其不可摧毁。包含各种装备。,,
h00a9b8eeg473dg43bdgb89dg67956be9d401,坎比翁对常规武器的物理、寒冷、火焰、闪电和毒素的具有抗性,,
h00aa47feg3870g4c16ga019gd754eaaf0088,消耗一个<LSTag Type="Status" Tooltip="BLOOD_CHARGE_1_UNTAMED">鲜血充能</LSTag>召唤一个能对敌人造成减益效果的血之符文。<br><br>同一时间只能激活一个诅咒鲜血符文。,,
h00aada49g2cf4g46c3g8d16g7d349c935237,把它们做成这样是有原因的,,
h00ab7168g3cd5g4442gb36fg7b40efe5cf89,雷斯 2,,
h00abd9a1g7286g455dgad03g6210471a5338,你可以放弃一次攻击，让一个盟友代替你进行攻击，使用它的反应。,,
h00ac4d3ag7434g4afcgbd22g807b33805ccf,圣灵,,
h00ad4110g05c2g4670ga040gfc83664b069d,在“风暴使者”状态下，你可以使用“闪电拳”、“艾尔的祝福”、“英勇俯冲”和“阿斯加德冲锋”。,,
h00b1d0ffg6084g47a9g822cg565a44240152,无拘变化：加速术,,
h00b297f4gb611g4702g9b0ege8e33cbfd07b,骗子的短弓,,
h00b39772gdc47g4097g94c0g58a4cd1e5eb8,喷射出一排水柱，冲击被卷入水柱中的生物。,,
h00b3de16ge6a6g413eg8f55gb7a74b6b2961,恩诺利斯的范围,,
h00b7a350gb84cg45d9g8393gb8a509c2d3ca,受影响的实体在回合开始时恢复 [1]。,,
h00b7ff24g2c04g453dg8983g305826a885ae,受影响的实体完全被火焰吞噬，并被<LSTag Type="Status" Tooltip="IGNITED">点燃</LSTag>，每回合额外消耗 [1]。,,
h00b86008g0921g463ega29eg557e96b0920e,乌鸦卫士,,
h00baa57-67c3-48ec-8320-1e8a49565cd9,轻便的鞋子，同样适合跳舞或战斗。,,
h00bb5be4g5b85g4152g9890gc9c8a80393a8,奥里昂冰霜冲击,,
h00bce48cg55e6g49eag89bag245bcc5aa9a5,魔法之母的长袍,,
h00bdfa88g38c1g4ae0g87fcg74e777655b97,魔法火焰武器,,
h00be990bgc5c8g4449g9f2bg6bf926c3e4f7,符文之力,,
h00bead58g0fcfg4796ga27bgf8f5609a2a80,可以用一个附赠动作施展魅影之力，让上次攻击个体留下的回响继续困扰对方，使其陷入<LSTag Type="Status" Tooltip="CONFUSION">困惑</LSTag>状态 <br><br>个体每回合受到[1]，每次受到其他来源的伤害时，魅影之力的伤害转化与之对应的伤害类型,,
h00beb0a3gdc39g45c4gb9d0g59d9a5a1999f,游侠大师铠甲,,
h00bfe481g8dbbg4ff2g8ca5g367d8e984410,头型21,,
h00c1173fg8de2g4d84ga3dfgac1b79d8cd1b,创造一个存有<LSTag Type="Spell" Tooltip="Shout_SeeInvisibility">识破隐形</LSTag>的小珠，你或你的队友可以使用该小珠来释放其中的法术,,
h00c12cdeg6f57g4b18ga469gdab7b9cee409,神祝祷效果提高,,
h00c355bfg953dg4a6bg8590g8c7ec5847ec1,我讨厌楼梯、坡道和小坡度,,
h00c4d882ga1c9g4923ga55fgbece71b14c18,阅读以减少欺骗技能1点,,
h00c57db8gfa93g4e25gbc67g30f7da3c11be,法术精通：塔莎狂笑术,,
h00c5ee7fge3aeg4565gb506g44c4c68ac015,地烈劲,,
h00c6418fg4d23g467bgacf7gcbffa7545ca4,此条件剩余的每一回合，你的法术攻击伤害有+1加值,,
h00c8b7c9ga1ceg4ea0g875dg57730e75b03f,Sword of Clutching Umbra,,
h00c9723egcb23g4d9cg885dgb0416727a50c,野兽之形（爪击）,,
h00cb588egf00bg4eedg903eg22b28d774eca,对心灵伤害易伤,,
h00cd03e1gc652g46bfg93ddgd761f68599df,不带皮条,,
h00cda868gee0dg4ce0ga3d5ge4fa33b500cd,法术精通：麦克斯米利安的地之攫,,
h00ce375dgd662g40a9g8175gfbf7db5952c2,当受到酸蚀、寒冷、火焰或雷鸣伤害时，你可以用反应来抵消伤害并获得对该伤害的免疫,,
h00cff8dfge94dg49e1gb818gad8045b81947,召唤懦夫之刃，挑战他的诅咒,,
h00cffdb6gb129g4232gafd3gbf657530a804,死亡之触,,
h00d079b4ga989g4615g8329g3019a2a9e902,只要你的<LSTag Tooltip="HitPoints">生命值</LSTag>低于[1]%，那你的<LSTag Tooltip="SavingThrow">豁免检定</LSTag>就会增加+[2]。该效果会随着等级增加。,,
h00d1d8bcgb1abg469dg9551g3ec0a51e7478,低领口服装（裙A+裤子A）,,
h00d26a42g8208g46cdga56egf3ee0e725578,你对寒冷伤害免疫，但对火焰伤害易伤，且当你受到火焰伤害时，获得2层寒冷狂怒状态。,,
h00d365c9gbe16g42afg9c8eg57dd7bfdb744,添加地狱火巨斧,,
h00d47d1bg7f08g4c5fg94e7g54b9dc64412e,唤醒你的潜能,,
h00d4f41cg1818g4eb9gb0b6ga9f45509ba16,为武器注入酸蚀的力量 它会获得攻击掷骰的+[1]加值，并额外造成[2],,
h00d86daagdac1g44b5gbcaag969694ed6721,每次进入湮灭形态只能使用一次。,,
h00d88715g0b48g4256ga1cag29592c11afe3,暗影触须,,
h00da0772ga62ag4b6fgb3ccg7aa7ad7a9ad9,玛门泰夫林,,
h00da4165g40d2g4c0fg816fgeb35c1d63285,罂粟2,,
h00dfe778gb41bg4056gaaf3g7180d807ea64,太性感以至于不会死,,
h00dfede5gff19g4258g9b33g62bdcd3f66af,深渊神圣誓忠 - 噩梦级,,
h00e0a909g2e24g4582g913ag1f21e50b96a8,指甲 - 黑色（男）,,
h00e35c4ag34aeg4410g81f0g12e5d5730453,<LSTag Tooltip="ArmorClass">护甲等级</LSTag>获得+[1]加值（使用<LSTag Type="Passive" Tooltip="DreadOverlord_Soulshield_Improved">改良灵魂收割</LSTag>获得+[2]加值，使用<LSTag Type="Passive" Tooltip="DreadOverlord_Soulshield_Greater">精通灵魂收割</LSTag>获得+[3]加值），直到完成一次<LSTag Tooltip="LongRest">长休</LSTag>。使用<LSTag Type="Spell" Tooltip="Shout_DreadOverlord_HarvestSoul">束缚尸骸</LSTag>将额外的灵魂绑定到你的灵魂之盾上，每增加一个灵魂，你的<LSTag Tooltip="ArmorClass">护甲等级</LSTag>就会获得+[4]加值。<br><br>收割灵魂超出灵魂之盾的上限时，灵魂护盾会超载，短时间内会获得所有物理伤害的<LSTag Tooltip="Resistant">抗性</LSTag>。这也会导致怨魂<LSTag Type="Status" Tooltip="DREADOVERLORD_HARVESTED_SOUL_MAX">骁勇善战</LSTag>，无法被你控制。,,
h00e42537g63f6g4a47gb0d6g449b42f5bf6c,你从倒伏站起来,,
h00e4b9cfg0a69g4069ga71fg21697cfdc114,乌木命匣,,
h00e53980gb98bg4da7g9d1dg914193c6579c,为了反抗注定毁灭的命运，曾经的敌人选择携手并进，赤魔法师融合了他们所掌握的黑魔法和白魔法，并创造出一种既不是黑魔法也不是白魔法的全新魔法体系--赤魔法。,,
h00e6f7fag5e1ag4af8ga57eg9a1e91ee0528,西索博得本来就不怎么正常   而你并没有帮助他！,,
h00e7b4b8g58afg48b2g9cdfg9b9a415eb9fa,你的武器攻击和<野性形态>中的攻击额外造成[1]点伤害。,,
h00e95921a92b4303946149e357df5f18148d,毒药优势,,
h00ea5125gcc47g49f4g869fg69bbf41e6953,神射手米格,,
h00eaf515gc143g4e77ga42dg8efc4a439b5f,你的寒冷伤害获得基于你的力量<LSTag Tooltip="AbilityModifier">属性调整值</LSTag>的伤害加值。期间每消耗一枚冰霜符文可额外提升你1点力量，最多10点。,,
h00ec45bdg8797g4381g9eb2gf26dba943974,朱雀·离火,,
h00ecd105g8ef2g46d7gbad6ge24f139bf19c,灵能再生,,
h00ed9f5fg0ac0g46a6gb385ga6a19283126e,施展金刚圈的威能，将一个目标定住，使其无法动弹,,
h00efdfe4g7f01g4e62gbf70g4bcc037a4140,变形,,
h00f1c983g743fg4834gb1cbga4a6a6d961c0,恐惧萦绕,,
h00f20858gbd9ag4d95gb28bg45bb842981df,你的<LSTag Type="Passive" Tooltip="RageElementalCleaverUnlock">元素利刃</LSTag>能力将作用于你的主手武器,,
h00f249ebg72a1g41a4gab8agd1e1a59ae485,展开防御架势嘲讽周围的敌人，获得50%的伤害减免，并将受到的伤害储存起来，你可以引爆诸刃将储存的伤害爆发出来打击周围的敌人，你每维持1回合诸刃壁垒，这个伤害就提高100%。引爆诸刃会使你直接退出诸刃壁垒。,,
h00f42407g938fg431dgb1a0gac0309eac0b2,★A系列：深橄榄色,,
h00f43678g1f6fg4837ga047gad234c590ce6,暗夜之歌在每次战斗中都过于自信，而不是逃跑。她的骄傲要求她独自战斗，这是她失败的原因。,,
h00f43cb5gb4bcg4c45g849eg53013f07bf0f,召唤鹦鹉,,
h00f539a9g7e70g4203ga0f8g35a756f893cf,你的妖精血统使你获得欺瞒，洞悉，威吓，表演或游说的熟练项，你可以从中选择两个,,
h00f5a6cag5915g47eagb500g70ade47e7ef4,传奇动作：炽热凝视,,
h00f82522g22cag4d22gbbd5g1172f7067e8b,鼻子4,,
h00fde1f1g15d3g4934gbffeg3426e8959ebe,召唤一朵半径为 [1] 的黑暗之云。,,
h00fe8622g7b33g4b87g8386gae3ec6e265ce,你易受尸毒伤害，并从尸毒攻击中受到两倍的伤害,,
h00ff8b6bgc242g4833ga3adg791682da5de3,“你将所有的重心沉向下盘，仿佛扎根于你所站的位置，没有任何力量你将你从这个位置上移开。” ——石龙,,
h00ffbfabgafe0g45f3g85dbg3dbdbe48e679,比太阳还要耀眼。,,
h01010c4bg4507g445agb12cg69c938d7eaca,悬浮,,
h01043d0ag1f91g44dbg85e7g60f261cf2,什么 正义之敌 ？使用此魔咒让你成为 正义的化身！移除正义之敌状态！,,
h010a4a4eg5870g4114g9145g712ac93786e1,马尔伯吉遗赠：隐身术,,
h010c2ed7g4773g49adg9623g04993e73b147,锻造: 重箱子,,
h010ca9abgadc5g4ecdg95e2g6e2a8cb1b098,变身术：男性半精灵,,
h010ea68ag15dag41ffga0f2g32e3a8cf0a77,你的速度增加[1]，永久增大体型，力量和体质各增加[2],,
h010eb850f9bd498c9e2bf28978fc1672ca36,你拥有中毒时的优势,,
h010f3f41g32b9g4e58gbb69gd07a28c8ac22,时间结束后将会离开,,
h010f7c68ge983g4735g979eg25c197ee9962,脱手远程攻击(火器),,
h0110a29ega524g4cd9g809fg274095556bfb,获得魔法和非魔法黑暗的免疫。,,
h0110a83-aa77-4101-9bd7-42e711bcf5e6,连帽皮甲 VA版,,
h01112105g2eecg40b5g884dgd3677ab634db,幽暗领域,,
h0111754eg8648g431fg89f4g78cf75db7e08,矮人坚毅,,
h011239dagd729g464cgaef7gd1509e5daf2f,达玛鲁鼓,,
h01127681g2c35g43d5g962ag11887a75b1c9,这个武器的射程增加了。,,
h01137dd2g30c4g46dcga428gacffc1fe3ce0,召唤一对翅膀，颜色与你的头发颜色相同,,
h0113824dg70e0g4fffg92b0gbcc94da2f844,瘴疠扩散,,
h01152e61g5947g4029gba7ag02638323f36a,每回合开始时，这个生物在自身周围[1]的范围内召唤出诅咒藤蔓，持续[2]回合。,,
h01158f59g0188g4439g8a6eg5ef38e5efd83,光耀使者,,
h01158f59g0188g4439g8a6eg5ef38e5efd84,当你在光源照射下对目标造成法术伤害时，对其施加[4]回合的<LSTag Type="Status" Tooltip="MAG_RADIANT_RADIATING_ORB">光耀法球</LSTag>。,,
h011620adgb0c6g401fg8751gc896e0f6f085,效果：正义之主被动,,
h01174a33g0b9fg414fg9e3dg2d8ce89,使用魔咒 与所有 (设定允许的同伴) 建立恋爱关系！【警告】这会跳过浪漫剧情直接成为恋人关系。,,
h0117582dg91a1g4644g8252g822cf73c5168,你去汤店，发现了一个来自你领域的小饰品！它在这里干什么？在你的每个回合开始时，以及长休后，对自己施加林肯的球体。当你成为目标，或者被需要掷骰的目标法术或攻击击中时，你可以调整那个掷骰结果-99，并移除林肯的球体,,
h0117d59cgf04eg4b0bgbea5g154010a21da0,彩虹珍珠戒指,,
h011929b2g7f2fg479cg9ad3gbbcaa9940cab,龙形态：金龙,,
h0119cf82g7b0fg418agb1edgec38e0273fca,月亮照耀下来。在你的回合开始时受到[1]点和[2]点伤害。,,
h011ae3ccgc42dg42ccgaf5cgf70ca830777e,添加隐匿者手套,,
h011ae51agc5c4g450cg8cb7g807f46528e70,盗贼徽章,,
h011b4f5ega5f6g49feg9cccg2c518371070f,★A系列：鲜艳木色,,
h011b9dd4g2b22g45d6gbac0g171fc3760682,位面盟友：半魔,,
h011c8dc9g2a38g449agbd04g353c190270f1,科蕾特,,
h011f7c68ge983g4735g979eg25c197ee9962,使用脱手火器进行远程攻击,,
h01234e5agcf78g4ca3ga7e1g69543c9304ad,切换头盔,,
h0124238agf8ecg4eb4g8af7g55ac7e517b45,狗头人,,
h012459b4g3207g4571g9acbg8e6f9a32d1e1,慢慢地沿着闪亮的沙滩走，,,
h01253562geffag4938ga335gcf8dba0e41b5,添加意外之物,,
h0128044dg72bfg4a84gbca7g1a036ca4bd93,影织者,,
h01289940g5ec3g447fga1f1g3030c3241dc9,强迫服从,,
h0128f444g7b85g47b7g8ddeg2182900ce2a8,誓仇,,
h012c55c1g0d83g4440gb5c8gb18d6d52b6e6,繁华敏锐,,
h012d48c3g7457g4973g9a43g838f52d60446,炼狱巨剑,,
h01307485g037bg465dgb59dga945a226332e,王子战法 浪潮,,
h0130bed2g0452g446fgb7cagb2b8879fe0ff,地狱焱甲,,
h013390b3gb411g42d6g9d2fg71551a22e157,如果你下降到[1]生命值当激怒时，你会重新获得[2]，而不是被击倒 你仍然必须进行死亡豁免检定，并且你在生命值为0时会受到受到伤害的正常影响 然而，如果你因死亡豁免失败而死亡，那么直到你的怒气结束你才会死亡，并且只有当你仍然有1点生命值时你才会死亡,,
h013466fdgaad2g4427g93edg03566293c550,你通过汲取星界生物的经验，神秘地获得了运动方面的熟练项,,
h01364f28g2c0bg48eaga80dg662515ffed09,获得+[1]主动骰加值。,,
h013658e0gec42g478eg8150gab215eac7962,地狱手套,,
h013948degad3eg4b66gac01gbe90fa957b90,使用该武器时，你在攻击卷轴上拥有优势,,
h013c89b4g2fc9g4a47ga179g228505b626a8,你可以制作一份星图作为天文研究的一部分 持有此图时，你知晓戏法指引之箭，恒定预备法术星辰之箭，无需消耗法术位即可施放,,
h013e5d1cgba5bg4fa3gbc41g7b34c082cf58,你在威吓方面是熟练的。,,
h013e8cb5g819eg4b14gaf78g0cbe2bb4e0b5,魔法抗性,,
h013feb3dg78c8g412bgae60ga0d7f7aea3b1,在隐蔽状态下，穿戴者不能被敌人的法术或动作强行移动，并且免疫困难地形的效果。,,
h01409a9fg0ccdg4ecag978ag4c9bee959bb3,耶格的审判,,
h0140f6d8g3193g43bdga0bfg85665093ab71,添加冰雹诅咒卷轴,,
h0146360agdce1g4663g9f54g8aa3aba75604,你以剧烈的轰鸣落到地上，将自身坠落的力量转化为冲击波 被排开的空气让你轻柔地落地，因此你不会由于坠落而受到伤害，但是法术区域内的所有其他生物会承受 [1]  豁免失败的生物还会被向后推离 [2] 英尺,,
h0146d828gb5cbg4014g9cfegde0ea52152eb,召唤命匣,,
h0146edc1g0cd7g490cg9509g3ec6af2f2ac7,掷出一枚强酸多彩飞镖，如果造成重击、杀死一个目标或你处于强酸状态，你将失去1回合强酸状态，大概率再发射一枚多彩飞镖 每个初始飞镖最多可触发出2次附加飞镖,,
h0147a176gea91g476dgb811g43d5832324a5,召唤圣象露露到你身边 属性和最大生命值在召唤者达到5级和9级时强化,,
h0149135-aa67-49d2-93fe-a3f66fe83e59,[NH] 血色少女,,
h014a9946gea7bg49eeg98f1ge2a53d748a6b,每一次剑刃的斩击都闪耀着坚不可摧的邪恶光芒——一个毁灭性打击的承诺。,,
h014d7e12g670ag48dcgae47g6eac7855029a,突变斗士,,
h014e5f1dg0646g40c0gafdegba23f7588bc6,学会控制情绪后，变身为超级赛亚人2，获得+4力量/敏捷/体质，并在攻击中添加力量/敏捷修正值。持续至长休。,,
h01506887g7372g4382gb42ag492b5045cd32,寒冰圣者靴子,,
h0150fbf9g3505g4a14gb37bgcb963747cfa0,精通超级赛亚人 3变身,,
h0157d773g1ad9g438ag9133g8dbcd2c0159a,扰乱亡灵,,
h0158237-c2c8-48de-83ff-5bb0f82d96df,盗贼套装 VA版,,
h0158cab6g4eb7g48f5g9cc2g9c17c0348d96,你的徒手攻击额外造成(感知调整值)/2的力量伤害，射程为9米。"考阿"的意思是："气质"。它用更多的念包裹住身体的一个部位，使其在攻击威力和防御耐久性方面都非常强大。,,
h015aa4dfg8b71g4216g817dg825f9979ad11,太阳风暴,,
h015b0bbfg74d7g4ee2g9c2ag2202e626534f,Scimitar,,
h015b9537g450dg441eg8f47g4c388a5949c4,添加治疗药水,,
h015b9877g32f8g4739ga3b3g13b3e90259d0,持用者将他们的<LSTag Tooltip="ProficiencyBonus">熟练项加值</LSTag>翻倍加到使用该武器的伤害和攻击掷骰上。+[1],,
h015cc97bg1a63g4959gbeccg276a2f802d46,力量降低,,
h015d3ab3gcabag48a6gb1b9g2d64649e3b24,释放暗影步不会使你脱离隐形状态。此外，你进入战斗时，获得一个临时的附赠动作，持续2回合，该效果每次短休仅能生效一次。,,
h015db2adgf59fg447ega998g5f4bbe13e2cf,长者树精头环,,
h015e4e5ad8dd4678ad9f4f8309538890ga7a,你的主人召唤了一个巨大的拳头，它悬浮在目标上方，并在[1]回合后猛击地面，在[5]范围内造成[2]、[3]和[4]点伤害。,,
h01622943g8a67g4de2gb7d5g4bf1188257e6,你可以抵御砍击伤害，并且从非魔法砍击攻击中受到的伤害减半,,
h01628858g29c6g4666g8da7gc78e7f10d6c4,进阶陷阱: 强酸,,
h0162bf38g8e6eg4f54g804cg966e0f1015a0,这根拉力强劲的弓弦是由蜘蛛丝编织而成的。,,
h0166820ag96e8g4faaga8c8g1d1fd524d7ca,飘忽不定,,
h0166b646g2143g4189g9f91gbcc04b62b5cb,春之树精,,
h0167e331ga235g47c2ga6b7ga0d2f5a114da,疾风骤雨,,
h0169007egb89eg4406ga179gd0319293c77c,使用篮子装备的颜色对衣服和盔甲进行染色。使用时不会被消耗。,,
h0169bd1egfa27g42ceg95d7gefe903327f29,★A系列：夜裔 10,,
h016a1ab9g7b6fg4dbag9466ge46ef7e79a4b,法术精通：隐形术,,
h016bcc8egfbb9g4361g99a4gfe655f47563b,内心燃烧之力,,
h016bf6e2gffffg44eag9e29g10a96788a5bb,机运光环,,
h016c100-1550-42d6-8ac8-9b9e4070d66f,这把黑暗、不祥的剑低语着被遗忘的恶意和古老的背叛，暗示着深不可测的秘密和无法形容的恐怖。,,
h016c6f14gd685g44f5gbd13g80ab152e7fe2,你可以可怜地蜷缩着以分散附近的敌人的注意 直到你下个回合结束时，你的友方在攻击你[1]尺之内的敌人时获得攻击掷骰的优势,,
h016f559ag0b5dg4222ga55fgcecf44492766,你可以从回音所在的位置发动<i>攻击</i> <LSTag Tooltip="Action">动作</LSTag>。,,
h016fccc3gee30g4c1fgac83gb6b8efbeafd9,大海依旧汹涌澎湃，呼喊着她的老哭声，,,
h017140dfg1de6g4d03g967bg8a1c42e7c5ac,运动技能卷轴+1,,
h0171f42egda2fg4933gb78cg411acb11f074,亡灵部落之戒,,
h01735980ge24ag4532g9d32ge40d278a83a2,阿蒙，死亡的使者,,
